縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺北市,古亭,88,臭氧,普通,3.4,0.52,105,45,29,15,2,16.07,1.41,2016-06-09 12:00
臺北市,松山,88,臭氧,普通,3.7,0.55,105,,28,16,,17.91,1.83,2016-06-09 12:00
臺北市,陽明,51,臭氧,普通,1.6,0.27,62,29,27,5.3,2,5.79,.5,2016-06-09 12:00
臺北市,萬華,70,臭氧,普通,3.6,0.56,84,37,31,19,2,21.29,2,2016-06-09 12:00
臺北市,士林,54,臭氧,普通,2.6,0.19,64,38,26,5.1,2,6.41,1.31,2016-06-09 13:00
臺北市,大同,50,,良好,3.3,0.76,,57,44,24,3,32.94,8.83,2016-06-09 13:00
臺北市,中山,62,臭氧,普通,3.5,0.46,75,50,34,18,2,21.45,3.41,2016-06-09 13:00
臺北市,古亭,79,臭氧,普通,3.5,0.43,95,42,29,13,2,14.64,1.25,2016-06-09 13:00
臺北市,松山,0,,,4.3,0.38,81,,33,12,,13.63,1.4,2016-06-09 13:00
臺北市,陽明,49,,良好,1.5,0.21,58,28,22,4,2,4.38,.44,2016-06-09 13:00
臺北市,萬華,60,臭氧,普通,2.9,0.43,72,46,35,19,2,20.36,1.73,2016-06-09 13:00
臺北市,士林,45,,良好,2.2,0.2,54,38,21,5.7,2,6.82,1.12,2016-06-09 14:00
臺北市,大同,50,,良好,3.2,0.86,,51,36,36,3,47.69,12.06,2016-06-09 14:00
臺北市,中山,48,,良好,3.2,0.53,57,52,29,23,3,26.27,2.95,2016-06-09 14:00
臺北市,古亭,59,臭氧,普通,4.3,0.46,71,43,25,19,2,20.56,1.58,2016-06-09 14:00
臺北市,松山,0,,,2.7,0.37,67,,33,15,2,16.55,1.73,2016-06-09 14:00
臺北市,陽明,26,,良好,,,25,,,,2,,,2016-06-09 14:00
臺北市,萬華,49,,良好,3,0.42,59,50,27,27,2,28.91,1.7,2016-06-09 14:00
臺北市,士林,52,臭氧,普通,2.2,0.24,62,30,23,8.8,2,10.14,1.33,2016-06-09 15:00
臺北市,大同,52,懸浮微粒,普通,2.6,1.06,,60,28,42,3,66.57,24.8,2016-06-09 15:00
臺北市,中山,44,,良好,2.6,0.45,53,50,22,24,3,27.44,3.36,2016-06-09 15:00
臺北市,古亭,46,,良好,3.6,0.42,55,37,25,21,2,23.09,2.05,2016-06-09 15:00
臺北市,松山,0,,,9.2,0.34,60,41,19,22,2,23.55,1.93,2016-06-09 15:00
臺北市,陽明,0,,,,,25,,,,,,,2016-06-09 14:00
臺北市,萬華,40,,良好,2,0.43,48,46,26,28,2,30.45,1.99,2016-06-09 15:00
臺北市,士林,44,,良好,1.8,0.31,53,25,,12,2,13.65,1.99,2016-06-09 16:00
臺北市,大同,51,懸浮微粒,普通,2.8,1.36,,52,21,43,3,72.13,28.74,2016-06-09 16:00
臺北市,中山,44,,良好,3.4,0.51,33,43,22,30,2,38.93,8.95,2016-06-09 16:00
臺北市,古亭,36,,良好,0.7,0.44,32,27,19,26,2,32.24,5.88,2016-06-09 16:00
臺北市,松山,0,,,4.8,0.46,37,42,24,31,2,34.18,3.57,2016-06-09 16:00
臺北市,陽明,0,,,,,25,,,,,,,2016-06-09 14:00
臺北市,萬華,39,,良好,1.5,0.45,31,35,20,26,2,27.94,2.23,2016-06-09 16:00
臺北市,士林,33,,良好,2.6,0.47,40,28,26,24,2,26.61,2.43,2016-06-09 17:00
臺北市,大同,51,懸浮微粒,普通,6,1.6,,54,30,55,3,94.7,39.78,2016-06-09 17:00
臺北市,中山,42,,良好,5.7,0.57,38,31,,34,2,38.47,4.31,2016-06-09 17:00
臺北市,古亭,36,,良好,1.1,0.53,31,40,22,27,2,32.96,5.79,2016-06-09 17:00
臺北市,松山,41,,良好,3,0.43,50,42,33,19,3,21.49,2.69,2016-06-09 17:00
臺北市,陽明,0,,,,,25,,,,,,,2016-06-09 14:00
臺北市,萬華,37,,良好,2.7,0.57,31,30,30,32,2,36.26,4.02,2016-06-09 17:00
臺北市,士林,37,,良好,3.5,0.43,45,32,22,20,2,21.61,1.86,2016-06-09 18:00
臺北市,大同,51,懸浮微粒,普通,3.6,0.83,,45,25,36,3,54.75,19.02,2016-06-09 18:00
臺北市,中山,40,,良好,3.5,0.8,18,33,,36,,45.44,9.54,2016-06-09 18:00
臺北市,古亭,34,,良好,1,0.45,26,23,12,19,2,22.2,2.94,2016-06-09 18:00
臺北市,松山,34,,良好,1.5,0.41,25,41,27,18,3,20.41,2.46,2016-06-09 18:00
臺北市,陽明,0,,,,,25,,,,,,,2016-06-09 14:00
臺北市,萬華,33,,良好,2.2,0.48,25,23,20,25,2,29.31,3.96,2016-06-09 18:00
臺北市,士林,32,,良好,2.5,0.36,31,40,24,15,3,15.77,1.26,2016-06-09 19:00
臺北市,大同,50,,良好,3.5,1.32,,48,23,39,3,83.95,44.68,2016-06-09 19:00
臺北市,中山,38,,良好,2.7,0.76,18,35,27,34,,41.35,7.49,2016-06-09 19:00
臺北市,古亭,32,,良好,1.1,0.54,15,23,12,22,2,26.76,4.26,2016-06-09 19:00
臺北市,松山,35,,良好,2.4,0.6,19,40,28,29,3,31.96,3.38,2016-06-09 19:00
臺北市,陽明,0,,,,,25,,,,,,,2016-06-09 14:00
臺北市,萬華,31,,良好,1.8,0.51,12,26,20,30,2,37.9,7.87,2016-06-09 19:00
臺北市,士林,35,,良好,1.4,0.33,20,40,27,13,3,14.1,1.15,2016-06-09 20:00
臺北市,大同,50,,良好,3,1.11,,51,21,32,3,67.39,35.2,2016-06-09 20:00
臺北市,中山,37,,良好,2.3,0.59,14,36,18,27,,33.68,7.13,2016-06-09 20:00
臺北市,古亭,33,,良好,1.7,0.59,19,30,19,26,2,29.28,3.37,2016-06-09 20:00
臺北市,松山,36,,良好,2.3,0.61,9.9,41,19,28,3,34.09,6.37,2016-06-09 20:00
臺北市,陽明,32,,良好,3.2,0.1,38,7,4,2,2,2.33,.32,2016-06-09 20:00
臺北市,萬華,29,,良好,2.4,0.57,12,22,12,32,2,37.69,6.06,2016-06-09 20:00
臺北市,士林,36,,良好,1.9,0.24,22,35,19,10,3,11.72,1.55,2016-06-09 21:00
臺北市,大同,50,,良好,4.2,1.34,,47,23,31,3,88.05,56.59,2016-06-09 21:00
臺北市,中山,36,,良好,3.2,0.54,9.4,26,14,26,2,33.21,7.18,2016-06-09 21:00
臺北市,古亭,30,,良好,1.4,0.55,10,24,12,23,2,28.3,5.47,2016-06-09 21:00
臺北市,松山,39,,良好,2.5,0.55,3.8,46,19,22,3,33.53,11.04,2016-06-09 21:00
臺北市,陽明,28,,良好,3.6,0.1,33,5,2,1.6,1,2.05,.48,2016-06-09 21:00
臺北市,萬華,29,,良好,3.2,0.51,6.2,25,15,27,2,34.89,7.67,2016-06-09 21:00
臺北市,士林,34,,良好,1.3,0.25,20,24,16,10,2,11.96,1.53,2016-06-09 22:00
臺北市,大同,49,,良好,3.9,1.51,,40,16,29,3,90.14,61.16,2016-06-09 22:00
臺北市,中山,34,,良好,2.7,0.52,7.5,21,13,23,2,31.31,8.29,2016-06-09 22:00
臺北市,古亭,29,,良好,1,0.6,5.9,23,9,23,2,35,12.25,2016-06-09 22:00
臺北市,松山,41,,良好,2.7,0.56,2.9,43,5,21,2,32.66,11.51,2016-06-09 22:00
臺北市,陽明,28,,良好,3.4,0.09,34,9,4,1.5,1,2.2,.75,2016-06-09 22:00
臺北市,萬華,29,,良好,2.7,0.54,3.8,25,13,25,2,36.44,11.56,2016-06-09 22:00
臺北市,士林,30,,良好,1.2,0.22,24,15,7,7.8,2,9.26,1.49,2016-06-09 23:00
臺北市,大同,46,,良好,3.3,1.41,,30,12,27,2,80.67,53.63,2016-06-09 23:00
臺北市,中山,31,,良好,2.1,0.56,6.2,17,,23,2,31.51,8.16,2016-06-09 23:00
臺北市,古亭,27,,良好,0.7,0.63,6.8,16,7,22,2,31.25,9.24,2016-06-09 23:00
臺北市,松山,41,,良好,2.6,0.51,4.7,35,10,20,2,30.07,10.45,2016-06-09 23:00
臺北市,陽明,27,,良好,2.6,0.09,32,6,2,1.4,1,2.02,.63,2016-06-09 23:00
臺北市,萬華,28,,良好,2.1,0.49,6.3,24,10,23,2,30.54,7.93,2016-06-09 23:00
臺北市,士林,25,,良好,1.1,0.21,25,10,5,6.1,2,7.11,1.04,2016-06-10 00:00
臺北市,大同,43,,良好,3.1,2.35,,35,13,28,2,82.1,54.28,2016-06-10 00:00
臺北市,中山,27,,良好,1.6,0.47,10,14,9,21,2,27.39,6.17,2016-06-10 00:00
臺北市,古亭,24,,良好,0.8,0.59,9.2,17,6,18,2,23.51,5.2,2016-06-10 00:00
臺北市,松山,39,,良好,2.1,0.64,6.9,27,7,19,2,35.93,17.41,2016-06-10 00:00
臺北市,陽明,26,,良好,2.3,0.1,31,7,3,1.5,1,1.83,.39,2016-06-10 00:00
臺北市,萬華,27,,良好,1.3,0.66,4.7,19,7,25,2,32.77,7.99,2016-06-10 00:00
臺北市,士林,20,,良好,1.3,0.39,13,8,2,15,2,16.68,1.64,2016-06-10 01:00
臺北市,大同,40,,良好,2.9,2.01,,33,12,24,2,62.06,38.31,2016-06-10 01:00
臺北市,中山,24,,良好,2.1,0.4,12,15,6,17,2,20.08,3.2,2016-06-10 01:00
臺北市,古亭,23,,良好,0.8,0.41,12,22,5,12,1,15.44,3.25,2016-06-10 01:00
臺北市,松山,35,,良好,1.7,0.58,7.9,24,8,16,2,29.47,13.52,2016-06-10 01:00
臺北市,陽明,24,,良好,1.7,0.1,29,6,2,1.6,1,2.05,.46,2016-06-10 01:00
臺北市,萬華,25,,良好,1.9,0.54,8.6,20,3,18,2,21.88,3.63,2016-06-10 01:00
臺北市,士林,16,,良好,1.8,0.39,9.3,9,7,15,1,16.63,1.3,2016-06-10 02:00
臺北市,大同,39,,良好,2.1,1.2,,36,11,20,2,41.13,20.74,2016-06-10 02:00
臺北市,中山,23,,良好,0.8,0.3,14,25,7,12,1,14.01,2.26,2016-06-10 02:00
臺北市,古亭,23,,良好,1.3,0.23,17,24,4,6.1,1,7.89,1.83,2016-06-10 02:00
臺北市,松山,34,,良好,1.7,0.44,12,34,5,14,2,22.59,8.72,2016-06-10 02:00
臺北市,陽明,22,,良好,1.3,0.1,26,8,4,1.8,1,2.1,.3,2016-06-10 02:00
臺北市,萬華,25,,良好,1.4,0.42,9.3,26,4,14,1,16.11,1.99,2016-06-10 02:00
臺北市,士林,15,,良好,1.8,0.24,13,13,10,7.8,1,8.71,.88,2016-06-10 03:00
臺北市,大同,38,,良好,2,1.02,,32,6,17,2,30.16,13.55,2016-06-10 03:00
臺北市,中山,23,,良好,0.8,0.3,11,25,3,13,1,14.93,2,2016-06-10 03:00
臺北市,古亭,23,,良好,1.3,0.28,11,23,6,7.8,1,9.43,1.59,2016-06-10 03:00
臺北市,松山,34,,良好,1.6,0.29,11,38,4,9.8,1,12.47,2.64,2016-06-10 03:00
臺北市,陽明,27,,良好,1.4,0.15,32,15,12,2.6,1,3.13,.49,2016-06-10 03:00
臺北市,萬華,24,,良好,1.5,0.32,11,29,5,11,1,12.74,1.59,2016-06-10 03:00
臺北市,士林,16,,良好,1.8,0.23,12,14,11,9.6,1,11.51,1.92,2016-06-10 04:00
臺北市,大同,37,,良好,2.1,0.89,,36,7,16,2,29.27,13.6,2016-06-10 04:00
臺北市,中山,25,,良好,0.9,0.37,6.7,30,7,18,1,18.93,1.25,2016-06-10 04:00
臺北市,古亭,24,,良好,1.3,0.26,9.1,23,9,7.6,1,9.87,2.29,2016-06-10 04:00
臺北市,松山,36,,良好,1.5,0.22,9.3,43,3,8.8,1,10.81,2.05,2016-06-10 04:00
臺北市,陽明,29,,良好,1.6,0.18,35,14,11,3.2,1,4.37,1.16,2016-06-10 04:00
臺北市,萬華,25,,良好,1.3,0.26,9.9,27,7,8.8,1,11.03,2.21,2016-06-10 04:00
臺北市,士林,16,,良好,1.9,0.26,13,15,10,8.7,1,10.35,1.68,2016-06-10 05:00
臺北市,大同,38,,良好,1.8,0.72,,42,7,14,1,29.21,15.51,2016-06-10 05:00
臺北市,中山,26,,良好,1,0.37,4.2,25,6,16,1,17.54,1.79,2016-06-10 05:00
臺北市,古亭,24,,良好,1.2,0.2,11,27,7,7.1,1,8.97,1.91,2016-06-10 05:00
臺北市,松山,37,,良好,1.6,0.27,7.4,32,1,9.3,1,11.55,2.29,2016-06-10 05:00
臺北市,陽明,29,,良好,1.7,0.22,34,11,9,4.5,1,5.26,.78,2016-06-10 05:00
臺北市,萬華,26,,良好,1.1,0.21,12,29,6,6.8,1,8.6,1.78,2016-06-10 05:00
臺北市,士林,17,,良好,2,0.39,8.1,19,9,12,1,15.36,3.5,2016-06-10 06:00
臺北市,大同,39,,良好,2.4,0.87,,45,8,15,1,38.83,23.59,2016-06-10 06:00
臺北市,中山,26,,良好,1.2,0.28,12,26,17,11,1,12.24,1.47,2016-06-10 06:00
臺北市,古亭,24,,良好,1.2,0.28,11,25,8,7.8,1,11.08,3.31,2016-06-10 06:00
臺北市,松山,35,,良好,1.5,0.34,6.2,26,0,11,1,15.05,4.14,2016-06-10 06:00
臺北市,陽明,24,,良好,2.4,0.25,29,15,12,4.8,1,5.79,.96,2016-06-10 06:00
臺北市,萬華,26,,良好,1.1,0.21,14,24,7,6,1,8.19,2.18,2016-06-10 06:00
臺北市,士林,18,,良好,2.2,0.42,8.9,22,9,13,1,18.37,5.72,2016-06-10 07:00
臺北市,大同,41,,良好,2.7,1.06,,44,11,19,1,60,40.54,2016-06-10 07:00
臺北市,中山,24,,良好,1.5,0.44,10,21,11,15,1,21.96,6.85,2016-06-10 07:00
臺北市,古亭,25,,良好,1.5,0.32,9.6,31,8,9.6,1,16.23,6.59,2016-06-10 07:00
臺北市,松山,32,,良好,1.8,0.32,8.2,21,0,11,1,16.11,5.55,2016-06-10 07:00
臺北市,陽明,22,,良好,1.7,0.18,27,15,14,2.8,1,3.87,1.1,2016-06-10 07:00
臺北市,萬華,25,,良好,1,0.31,11,24,7,11,1,15.32,4.54,2016-06-10 07:00
臺北市,士林,19,,良好,2.4,0.41,13,25,7,14,1,20.46,6.09,2016-06-10 08:00
臺北市,大同,40,,良好,2.3,1.28,,39,11,21,1,48.84,27.56,2016-06-10 08:00
臺北市,中山,23,,良好,1.6,0.5,11,24,11,19,1,26.57,7.38,2016-06-10 08:00
臺北市,古亭,27,,良好,1.5,0.44,12,33,10,12,1,19.94,7.73,2016-06-10 08:00
臺北市,松山,29,,良好,1.9,0.39,14,24,2,12,1,18.08,5.73,2016-06-10 08:00
臺北市,陽明,24,,良好,1.7,0.17,29,11,6,2.3,1,3.43,1.17,2016-06-10 08:00
臺北市,萬華,24,,良好,1.4,0.46,10,19,9,15,1,22.93,7.94,2016-06-10 08:00
臺北市,士林,20,,良好,2.7,0.4,24,15,8,14,1,19.24,5.03,2016-06-10 09:00
臺北市,大同,40,,良好,2.7,1.19,,42,6,26,1,49.64,23.89,2016-06-10 09:00
臺北市,中山,24,,良好,2.3,0.82,17,30,7,26,1,41.16,15.13,2016-06-10 09:00
臺北市,古亭,27,,良好,1.7,0.4,24,32,13,12,1,16.1,4.55,2016-06-10 09:00
臺北市,松山,28,,良好,2.4,0.44,21,29,7,19,1,25.43,6.93,2016-06-10 09:00
臺北市,陽明,24,,良好,2.2,0.19,28,17,13,2.6,1,3.79,1.18,2016-06-10 09:00
臺北市,萬華,24,,良好,1.7,0.56,19,29,9,19,1,26.16,7.57,2016-06-10 09:00
臺北市,士林,27,,良好,3,0.41,33,13,10,15,1,19.57,4.74,2016-06-10 10:00
臺北市,大同,40,,良好,3.8,1.29,,44,11,36,1,64.34,28.16,2016-06-10 10:00
臺北市,中山,27,,良好,2.9,0.87,20,41,13,33,1,50.01,16.82,2016-06-10 10:00
臺北市,古亭,29,,良好,2.2,0.67,27,32,12,24,1,31.25,7.52,2016-06-10 10:00
臺北市,松山,28,,良好,2.6,0.41,28,31,14,19,1,25.28,6.01,2016-06-10 10:00
臺北市,陽明,27,,良好,2.4,0.21,32,13,12,3.4,1,4.71,1.36,2016-06-10 10:00
臺北市,萬華,26,,良好,2.4,0.74,29,35,12,25,1,32.75,7.33,2016-06-10 10:00
臺北市,士林,43,,良好,3,0.32,51,13,13,9.2,1,11.69,2.51,2016-06-10 11:00
臺北市,大同,41,,良好,3.6,0.92,,43,12,32,1,51.7,20.17,2016-06-10 11:00
臺北市,中山,34,,良好,3,0.5,41,37,15,22,1,27.51,5.49,2016-06-10 11:00
臺北市,古亭,34,,良好,2.8,0.66,41,32,18,26,1,31.8,6.04,2016-06-10 11:00
臺北市,松山,30,,良好,25,0.28,30,36,16,18,1,25.02,6.76,2016-06-10 11:00
臺北市,陽明,28,,良好,2.6,0.21,33,16,13,3.5,1,4.69,1.22,2016-06-10 11:00
臺北市,萬華,33,,良好,2.9,0.72,39,39,14,27,1,33.69,6.51,2016-06-10 11:00
臺北市,士林,48,,良好,4.1,0.33,57,18,14,10,1,12.53,2.26,2016-06-10 12:00
臺北市,大同,41,,良好,4.2,0.86,,42,19,30,1,43.94,13.73,2016-06-10 12:00
臺北市,中山,40,,良好,7.8,0.43,47,44,15,21,1,23.22,2.73,2016-06-10 12:00
臺北市,古亭,29,,良好,17,0.37,35,26,15,23,2,26.52,3.7,2016-06-10 12:00
臺北市,松山,32,,良好,23,0.21,27,38,21,16,1,22.74,6.92,2016-06-10 12:00
臺北市,陽明,27,,良好,2.1,0.23,33,16,14,4.6,2,6.05,1.45,2016-06-10 12:00
臺北市,萬華,36,,良好,4.2,0.58,44,41,18,24,1,28,4.13,2016-06-10 12:00
臺北市,士林,44,,良好,4,0.28,52,25,19,8,2,9.76,1.8,2016-06-10 13:00
臺北市,大同,42,,良好,3.6,1.06,,44,21,37,2,63.42,26.34,2016-06-10 13:00
臺北市,中山,36,,良好,2.8,0.6,38,44,21,26,2,35.44,8.95,2016-06-10 13:00
臺北市,古亭,29,,良好,8.1,0.31,34,25,12,16,2,19.61,3.43,2016-06-10 13:00
臺北市,松山,33,,良好,13,0.21,23,31,18,14,2,19.17,5.59,2016-06-10 13:00
臺北市,陽明,26,,良好,2.1,0.16,31,22,19,3.2,2,4.53,1.33,2016-06-10 13:00
臺北市,萬華,34,,良好,3.3,0.5,39,35,25,29,2,34.45,5.22,2016-06-10 13:00
臺北市,士林,24,,良好,2.8,0.28,28,24,21,11,2,15.65,4.22,2016-06-10 14:00
臺北市,大同,42,,良好,5.4,1.33,,39,18,33,2,84.19,50.79,2016-06-10 14:00
臺北市,中山,37,,良好,4.4,0.54,16,43,25,27,2,38.25,10.9,2016-06-10 14:00
臺北市,古亭,25,,良好,3.9,0.35,29,10,12,17,2,20.21,3.45,2016-06-10 14:00
臺北市,松山,30,,良好,2.9,0.21,26,14,,9.4,2,13.76,4.39,2016-06-10 14:00
臺北市,陽明,26,,良好,1.9,0.15,31,15,13,2.6,2,3.85,1.28,2016-06-10 14:00
臺北市,萬華,34,,良好,4.5,0.45,18,32,25,27,2,36.38,9.77,2016-06-10 14:00
臺北市,士林,21,,良好,3.7,0.23,24,23,19,8.9,2,13.43,4.54,2016-06-10 15:00
臺北市,大同,40,,良好,4.1,1,,34,16,28,2,71.14,42.96,2016-06-10 15:00
臺北市,中山,36,,良好,2.4,0.5,14,29,20,24,2,35.28,11.4,2016-06-10 15:00
臺北市,古亭,22,,良好,1.3,0.27,25,13,8,12,1,16.62,4.57,2016-06-10 15:00
臺北市,松山,27,,良好,1.4,0.22,24,18,7,11,2,14.85,4.09,2016-06-10 15:00
臺北市,陽明,24,,良好,1.1,0.12,29,12,9,1.6,2,2.5,.95,2016-06-10 15:00
臺北市,萬華,32,,良好,2,0.41,14,28,24,23,2,35.17,12.04,2016-06-10 15:00
臺北市,士林,20,,良好,7.9,0.23,20,15,13,12,2,17.34,5.41,2016-06-10 16:00
臺北市,大同,39,,良好,5.2,1.41,,31,14,31,2,91.02,60.17,2016-06-10 16:00
臺北市,中山,33,,良好,3.4,0.51,13,21,12,24,2,34.66,10.52,2016-06-10 16:00
臺北市,古亭,21,,良好,1.3,0.3,22,17,7,15,1,19.31,4.08,2016-06-10 16:00
臺北市,松山,24,,良好,1.3,0.23,23,24,8,9.6,1,12.75,3.16,2016-06-10 16:00
臺北市,陽明,22,,良好,1.4,0.12,26,11,5,1.5,2,2.82,1.29,2016-06-10 16:00
臺北市,萬華,29,,良好,1.6,0.41,11,21,22,25,2,37.9,13.36,2016-06-10 16:00
臺北市,士林,20,,良好,11,0.27,16,18,15,16,2,21.02,4.95,2016-06-10 17:00
臺北市,大同,37,,良好,3.2,1.35,,31,12,28,2,84.16,56.6,2016-06-10 17:00
臺北市,中山,29,,良好,1.9,0.62,9.1,14,8,27,2,40.52,13.36,2016-06-10 17:00
臺北市,古亭,20,,良好,1.7,0.55,12,19,7,27,1,32.95,6.33,2016-06-10 17:00
臺北市,松山,23,,良好,1.5,0.26,22,25,6,11,1,13.76,2.65,2016-06-10 17:00
臺北市,陽明,21,,良好,1.7,0.13,25,10,9,2.3,1,3.59,1.3,2016-06-10 17:00
臺北市,萬華,27,,良好,1.7,0.48,8.7,18,17,25,2,37.38,12.21,2016-06-10 17:00
臺北市,士林,22,,良好,3.4,0.37,26,26,20,13,2,15.82,2.47,2016-06-10 18:00
臺北市,大同,36,,良好,5.3,3.76,,35,15,42,2,139.57,97.4,2016-06-10 18:00
臺北市,中山,26,,良好,2.3,0.63,9.8,22,12,27,2,36.94,9.62,2016-06-10 18:00
臺北市,古亭,24,,良好,3.1,1.17,4.4,41,21,46,1,63.03,16.61,2016-06-10 18:00
臺北市,松山,25,,良好,3.6,0.43,10,27,8,22,1,28.03,6.12,2016-06-10 18:00
臺北市,陽明,19,,良好,1.4,0.13,23,8,5,2.1,1,3.32,1.19,2016-06-10 18:00
臺北市,萬華,25,,良好,3.6,1.25,5.5,21,17,45,2,61.79,16.7,2016-06-10 18:00
臺北市,士林,21,,良好,5.2,0.76,6.8,30,19,33,2,39.51,6.63,2016-06-10 19:00
臺北市,大同,37,,良好,5.2,2.26,,45,15,41,2,87.44,46.48,2016-06-10 19:00
臺北市,中山,27,,良好,3.9,1.22,2.6,29,12,43,2,62.65,19.5,2016-06-10 19:00
臺北市,古亭,26,,良好,3.1,0.91,5.6,28,16,36,2,46.46,10.06,2016-06-10 19:00
臺北市,松山,27,,良好,4.5,0.56,5.4,29,5,25,1,35.21,10.12,2016-06-10 19:00
臺北市,陽明,19,,良好,1.3,0.13,22,3,0,2.3,1,3.33,1.06,2016-06-10 19:00
臺北市,萬華,25,,良好,4.6,1.16,2.4,27,18,39,2,53.33,14.02,2016-06-10 19:00
臺北市,士林,24,,良好,6.5,0.9,2.4,31,21,35,2,42.14,6.92,2016-06-10 20:00
臺北市,大同,41,,良好,5.7,2.32,,53,22,38,2,101,63.37,2016-06-10 20:00
臺北市,中山,30,,良好,3.3,1.03,2.2,45,15,41,2,56.91,15.76,2016-06-10 20:00
臺北市,古亭,26,,良好,2.2,0.82,9.5,24,14,31,2,37.93,7.16,2016-06-10 20:00
臺北市,松山,27,,良好,3,0.94,3.1,27,10,32,1,54.86,22.49,2016-06-10 20:00
臺北市,陽明,16,,良好,1.5,0.14,20,8,3,3.4,1,4.67,1.28,2016-06-10 20:00
臺北市,萬華,27,,良好,3.9,0.99,2.4,31,23,37,2,49.2,11.92,2016-06-10 20:00
臺北市,士林,26,,良好,5,0.91,1.8,31,21,34,2,45.85,11.85,2016-06-10 21:00
臺北市,大同,44,,良好,4.2,2.43,,51,25,39,2,103.78,64.56,2016-06-10 21:00
臺北市,中山,35,,良好,2.5,0.82,3.6,43,11,35,2,40.88,5.56,2016-06-10 21:00
臺北市,古亭,27,,良好,1.8,0.62,4.5,23,11,20,2,29.35,9.15,2016-06-10 21:00
臺北市,松山,28,,良好,2.3,0.52,5.2,31,6,19,1,29.74,10.41,2016-06-10 21:00
臺北市,陽明,18,,良好,1.4,0.12,21,7,1,1.8,1,3.11,1.3,2016-06-10 21:00
臺北市,萬華,28,,良好,3.4,0.86,3.3,29,20,34,2,43.61,10,2016-06-10 21:00
臺北市,士林,26,,良好,2.7,0.83,2.4,25,,32,2,37.58,5.2,2016-06-10 22:00
臺北市,大同,45,,良好,3.2,1.9,,45,21,33,2,72.03,38.82,2016-06-10 22:00
臺北市,中山,36,,良好,1.4,0.68,2.7,38,18,23,2,31.73,8.26,2016-06-10 22:00
臺北市,古亭,23,,良好,1.7,0.63,3.3,17,8,15,2,27.91,12.55,2016-06-10 22:00
臺北市,松山,27,,良好,2,0.45,4.6,23,7,15,1,21.05,6.4,2016-06-10 22:00
臺北市,陽明,17,,良好,2,0.13,20,11,4,2.1,1,3.47,1.4,2016-06-10 22:00
臺北市,萬華,30,,良好,3.4,0.97,2.4,32,21,27,2,42.22,14.77,2016-06-10 22:00
臺北市,士林,27,,良好,2.7,0.89,1.5,28,13,26,2,41.56,15.98,2016-06-10 23:00
臺北市,大同,45,,良好,4,2.59,,43,16,31,2,105.29,74.19,2016-06-10 23:00
臺北市,中山,35,,良好,1.4,0.64,1.3,22,,22,2,28.47,6.95,2016-06-10 23:00
臺北市,古亭,22,,良好,1.5,0.55,4.7,22,6,13,1,22.76,9.56,2016-06-10 23:00
臺北市,松山,26,,良好,1.9,0.49,3.3,21,2,15,1,22.59,7.34,2016-06-10 23:00
臺北市,陽明,17,,良好,1.8,0.13,20,8,3,2.1,1,3.45,1.34,2016-06-10 23:00
臺北市,萬華,29,,良好,3.2,0.82,2.1,28,19,22,2,32.86,10.58,2016-06-10 23:00
臺北市,士林,26,,良好,2.9,0.8,1.5,22,15,20,2,35.93,15.6,2016-06-11 00:00
臺北市,大同,43,,良好,3.3,2.38,,42,10,21,2,84.93,63.74,2016-06-11 00:00
臺北市,中山,32,,良好,1.4,0.53,2.9,25,17,18,2,23.38,5.28,2016-06-11 00:00
臺北市,古亭,21,,良好,1.5,0.52,3.8,21,6,12,1,20.67,8.56,2016-06-11 00:00
臺北市,松山,23,,良好,2.2,0.56,2.5,16,4,15,1,30.81,16.15,2016-06-11 00:00
臺北市,陽明,18,,良好,1.2,0.13,22,7,2,1.7,1,3.03,1.36,2016-06-11 00:00
臺北市,萬華,27,,良好,2.8,0.63,2.2,22,14,16,2,28.03,11.54,2016-06-11 00:00
臺北市,士林,25,,良好,2.5,0.69,1.5,27,10,16,2,29.45,13.11,2016-06-11 01:00
臺北市,大同,42,,良好,2.6,1.96,,40,8,17,2,62.23,45.56,2016-06-11 01:00
臺北市,中山,28,,良好,0.9,0.5,3,20,10,15,2,21.71,6.36,2016-06-11 01:00
臺北市,古亭,21,,良好,1.2,0.3,7.5,25,5,7.5,1,10.27,2.8,2016-06-11 01:00
臺北市,松山,22,,良好,2.2,0.57,3.1,22,1,14,1,32.18,18.3,2016-06-11 01:00
臺北市,陽明,18,,良好,0.9,0.16,21,8,1,2,1,3.32,1.3,2016-06-11 01:00
臺北市,萬華,24,,良好,1.5,0.63,3.3,13,4,17,2,28.84,12.08,2016-06-11 01:00
臺北市,士林,24,,良好,1.9,0.6,1.4,17,14,17,2,24.42,7.92,2016-06-11 02:00
臺北市,大同,41,,良好,2.5,1.45,,42,9,25,2,59.37,34.83,2016-06-11 02:00
臺北市,中山,26,,良好,2.3,0.53,1.9,29,4,19,1,22.63,3.89,2016-06-11 02:00
臺北市,古亭,23,,良好,1,0.27,8.3,26,6,6.9,1,10.27,3.34,2016-06-11 02:00
